rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,dem_source,flowline_type,ref_hgt_qc_diff,inversion_glen_a,inversion_fs,error_task,error_msg,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias
RGI60-09.00588,09,09-01,Jackson Ice Cap (Hooker Island),53.407,80.2702,142.31,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,34.07928606236759,31.058295500989928,13.033197640713606,0.0,COPDEM,elevation_band,10.0,2.804597255283034e-24,0,,,161.28970336914062,152.0820770263672,0.0,380.8025817871094,380.8025817871094,0.0,0.0,53.336162015132054,80.33913713705034,9558.0,142310000.00000003,167.15381748649332,360.9622083363027,15.861135443671156,0.03732343720065966,14889.09813768571,11235.540419438534,11916.520217648927,1995,258.9590561670849,258.959056167085,True,394.7369892060797
RGI60-09.00589,09,09-01,Jackson Ice Cap (Hooker Island),53.1971,80.1974,89.13,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,20.561788246858118,16.32156460883615,5.226140845225573,0.0,COPDEM,elevation_band,30.0,2.804597255283034e-24,0,,,195.4815673828125,196.0383758544922,0.0,417.68060302734375,417.68060302734375,0.0,0.0,53.214922593002186,80.16389286555874,10224.0,89130000.0,198.7911154558271,401.2568683399238,18.73169485216722,0.03833257120769685,8717.723004694837,3760.6503060689615,4472.106379172935,1995,256.96573522844824,256.96573522844835,True,394.9072664187779
RGI60-09.00590,09,09-01,Jackson Ice Cap (Hooker Island),52.9954,80.1616,3.892,2006,Glacier,Land-terminating,False,Glacier or ice cap,0.2560615309128908,0.2202756850141404,0.0,0.0,COPDEM,elevation_band,220.0,2.804597255283034e-24,0,,,280.73077392578125,284.8421936035156,166.11737060546875,356.1388244628906,356.1388244628906,166.11737060546875,0.0,52.982594508054845,80.15511179939386,1368.0,3892000.0000000005,276.7996451863304,341.1170571926986,189.98297014429636,0.1175559568641696,2845.029239766083,1711.0004926627935,3263.7706715524846,1995,133.953523234126,133.95352323412598,True,395.0095982179567
RGI60-09.00591,09,09-01,Jackson Ice Cap (Hooker Island),52.5873,80.2221,33.292,2006,Ice cap,Land-terminating,False,Glacier or ice cap,5.331207453229493,4.214016776356427,0.186424541921137,0.0,COPDEM,elevation_band,140.0,2.804597255283034e-24,0,,,234.64566040039062,234.70985412597656,30.24900245666504,422.33837890625,422.33837890625,30.24900245666504,0.0,52.47578648663234,80.19136771090808,7644.0,33291999.999999993,236.63055031442994,419.9326684936843,56.43469717846118,0.04799498059297655,4355.311355311355,1997.710012705058,4922.667318417238,1995,138.06465122131706,138.06465122131706,True,394.970446670105
RGI60-09.00592,09,09-01,Jackson Ice Cap (Hooker Island),53.004,80.3331,13.913,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,1.5728434932956359,1.2696455551267911,0.20973075822748793,0.0,COPDEM,elevation_band,50.0,2.804597255283034e-24,0,,,171.802978515625,170.40609741210938,0.0,347.5899353027344,347.5899353027344,0.0,0.0,52.8651711663578,80.33438366221641,4092.0,13912999.999999998,180.91110137755123,333.9912399156701,15.055108091282928,0.07895241154379903,3400.048875855327,1655.1646229323283,2115.0664304903808,1995,189.68820487980454,189.6882048798046,True,394.6871635358835
RGI60-09.00593,09,09-01,(Alger Island),55.8953,80.3855,1.471,2002,Ice cap,Land-terminating,False,Glacier or ice cap,0.10885547451291064,0.05780246268876295,0.0,0.0,COPDEM,elevation_band,19.0,2.804597255283034e-24,0,,,265.3007507324219,286.6432800292969,46.69398498535156,381.9947814941406,381.9947814941406,46.69398498535156,0.0,55.912826247202574,80.37845685768976,1620.0,1470999.9999999998,262.8674295825928,360.50088004576884,54.223812515546825,0.19090441190628366,908.0246913580249,91.96074901848179,320.78966491650897,1995,644.202980236302,644.2029802363015,True,394.1422735732692
RGI60-09.00594,09,09-01,(Alger Island),56.0042,80.3755,0.569,2002,Glacier,Land-terminating,False,Glacier or ice cap,0.028283824454826075,0.015658793010936756,0.0,0.0,COPDEM,elevation_band,19.0,2.804597255283034e-24,0,,,227.9915771484375,226.84812927246094,38.154937744140625,386.4472351074219,382.5441589355469,38.154937744140625,0.03565891472868217,55.98536425384622,80.37193165694333,1176.0,569000.0,220.9016668222836,366.4806148106954,54.073025621071025,0.2649957046903824,483.84353741496597,132.87871309525153,345.48284172076495,1995,424.74315271743205,424.74315271743205,True,394.14259452883465
RGI60-09.00595,09,09-01,(Alger Island),55.8866,80.3996,5.435,2002,Ice cap,Land-terminating,False,Glacier or ice cap,0.4229837607627573,0.34864086958174906,0.03518868159990717,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,149.78599548339844,132.0485382080078,0.0,384.43426513671875,384.43426513671875,0.0,0.0,55.909779270653736,80.41170817909794,2322.0,5434999.999999999,155.60713420284813,360.2570054261697,16.620929587260967,0.1509215374587573,2340.6546080964686,2270.513387255077,2743.1171058060218,1995,284.71555717399195,284.71555717399195,True,394.12030760568643
RGI60-09.00596,09,09-01,(Alger Island),56.0426,80.3889,7.802,2002,Ice cap,Marine-terminating,True,Glacier or ice cap,0.8450628121437669,0.5731418124939691,0.19520238548446336,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,135.03541564941406,119.15641784667969,0.0,384.0916442871094,384.0916442871094,0.0,0.0,56.062858295657165,80.40361908459775,3430.0,7802000.000000001,138.24293351160318,363.4074512978036,12.80573792439128,0.10399936328111863,2274.6355685131202,992.1135275235879,1672.939977571004,1995,256.91608977239883,256.91608977239895,True,394.1150397652252
RGI60-09.00597,09,09-01,(Wilczek Island),58.62,79.9538,6.459,2006,Ice cap,Land-terminating,False,Glacier or ice cap,0.720257788982337,0.4420345170095367,0.2657970936560236,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,65.74947357177734,59.82217025756836,9.634453773498535,154.95315551757812,154.95315551757812,9.634453773498535,0.0,58.67417877845939,79.95583272003435,2300.0,6459000.000000001,69.61994075968174,151.42876755466406,23.874334429899875,0.05686938660186024,2808.2608695652175,1432.40032912931,2134.845539291713,1995,188.2192249263017,188.21922492630162,True,394.35169168943713
RGI60-09.00598,09,09-01,(Brice Island),55.1699,80.3958,1.886,2006,Glacier,Land-terminating,False,Glacier or ice cap,0.09528674999631516,0.08134834814332573,5.1259990095323306e-05,0.0,COPDEM,elevation_band,60.0,2.804597255283034e-24,0,,,232.556884765625,253.9434051513672,30.8422794342041,417.7320251464844,417.7320251464844,30.8422794342041,0.0,55.12464900293617,80.39391617174826,1392.0,1886000.0000000005,232.5831521602096,397.67161730553175,49.18968816971085,0.2475962977142335,1354.8850574712644,636.5021847702234,989.2404759861338,1995,248.8576369292874,248.85763692928728,True,394.23278072999744
RGI60-09.00599,09,09-01,(Brice Island),55.1026,80.4063,4.334,2006,Glacier,Land-terminating,False,Glacier or ice cap,0.274080480115394,0.25538839815656567,0.015285808215764904,0.0,COPDEM,elevation_band,50.0,2.804597255283034e-24,0,,,220.53834533691406,225.1135711669922,0.0,414.7001037597656,334.2763671875,0.0,0.307286166842661,55.15736666776782,80.41354894752868,1872.0,4334000.0,220.44484956833566,398.1664878400057,17.52594520172447,0.2017971176742287,2315.17094017094,941.3542496203786,1282.1453747169448,1995,220.31644124362882,220.3164412436288,True,394.22481611431823
RGI60-09.00600,09,09-01,(Brice Island),55.2349,80.3999,1.405,2006,Glacier,Marine-terminating,True,Glacier or ice cap,0.0759117272342019,0.0542667562635134,0.0,0.0,COPDEM,elevation_band,70.0,2.804597255283034e-24,0,,,215.8737335205078,202.86077880859375,41.78999328613281,417.4215393066406,417.4215393066406,41.78999328613281,0.0,55.27958891826278,80.4007736102666,1512.0,1404999.9999999995,213.79528674392438,397.62271260793506,55.708936444397935,0.2272360571964975,929.2328042328041,305.76730116880645,656.2939601980407,1995,220.53390428046575,220.53390428046572,True,394.21606163881023
RGI60-09.00601,09,09-01,(Brice Island),55.264,80.4159,0.869,2006,Glacier,Marine-terminating,True,Glacier or ice cap,0.03349478282007746,0.028030517104422472,0.0,0.0,COPDEM,elevation_band,70.0,2.804597255283034e-24,0,,,218.17552185058594,209.381103515625,47.85626220703125,377.768798828125,377.768798828125,47.85626220703125,0.0,55.29354816048377,80.41391897498885,1058.0,869000.0000000001,216.38032514952945,363.8299827991327,55.631870481353005,0.2872358560958626,821.3610586011345,123.31499454584925,521.0804769675385,1995,222.5634154463884,222.56341544638852,True,394.18441611739985
RGI60-09.00602,09,09-01,Moscow Ice Cap (Hall Island),57.4378,80.1672,11.286,2006,Glacier,Marine-terminating,True,Glacier or ice cap,1.2823072309135433,0.952185316934778,0.071729877201677,0.0,COPDEM,elevation_band,140.0,2.804597255283034e-24,0,,,163.30255126953125,163.30702209472656,0.0,407.2734680175781,407.2734680175781,0.0,0.0,57.32985174225482,80.17126845465606,3990.0,11286000.0,167.05792581570793,378.20835306024577,13.551181361408993,0.09499339688075142,2828.5714285714284,1551.8315353747573,2594.7394900810514,1995,171.93881031316485,171.93881031316485,True,394.24581941367194
RGI60-09.00603,09,09-01,Moscow Ice Cap (Hall Island),58.1175,80.1763,5.455,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.49345244699488316,0.35040613803538484,0.03754577456015221,0.0,COPDEM,elevation_band,50.0,2.804597255283034e-24,0,,,186.89503479003906,186.06507873535156,0.0,409.46026611328125,409.46026611328125,0.0,0.0,58.04050326670689,80.17158716609502,3096.0,5454999.999999999,194.65188514486812,395.2931841974666,11.298369867257748,0.12594235308774246,1761.9509043927644,1199.7389396817662,1665.2383475929332,1995,332.4783746694816,332.4783746694817,True,394.12741793017193
RGI60-09.00604,09,09-01,Moscow Ice Cap (Hall Island),59.1737,80.3255,2.706,2006,Glacier,Marine-terminating,True,Glacier or ice cap,0.22364328821705778,0.13363789659403982,0.021537118747616744,0.0,COPDEM,elevation_band,,2.804597255283034e-24,0,,,176.62718200683594,185.5860595703125,0.0,375.01275634765625,375.01275634765625,0.0,0.0,59.148526732525696,80.31989063079587,2706.0,2706000.0,183.0036744279549,362.4939673890504,10.087731448071125,0.13120348027089038,1000.0,496.24399608790986,728.4947963041222,1995,432.7474897115218,432.7474897115219,True,393.76479962573336
RGI60-09.00605,09,09-01,Moscow Ice Cap (Hall Island),57.6389,80.1407,6.372,2006,Ice cap,Land-terminating,False,Glacier or ice cap,0.7148212953109662,0.43386847652145305,0.07261066844287566,0.0,COPDEM,elevation_band,100.0,2.804597255283034e-24,0,,,209.08680725097656,206.2713165283203,17.601287841796875,406.29010009765625,402.1565246582031,17.601287841796875,0.02127659574468085,57.60621169891087,80.13473000640236,4140.0,6372000.0,207.17870694893747,396.0433124119688,26.518284674374428,0.08995318782731852,1539.1304347826087,202.78002466043324,624.0372067318609,1995,261.715472545368,261.715472545368,True,394.2525939519079
RGI60-09.00606,09,09-01,Moscow Ice Cap (Hall Island),58.2183,80.1745,1.632,2006,Ice cap,Land-terminating,False,Glacier or ice cap,0.11504185065024901,0.066675937276613,0.0,0.0,COPDEM,elevation_band,190.0,2.804597255283034e-24,0,,,314.63006591796875,327.7740478515625,163.13455200195312,411.5066223144531,408.9200134277344,163.13455200195312,0.024483917426788286,58.20384799720469,80.1690740153788,1624.0,1631999.9999999998,308.4743571828163,398.27125785042386,179.69628979368406,0.13790172726492567,1004.9261083743841,225.92195274141437,599.2046573479199,1995,291.927985079988,291.92798507998805,True,394.1145711377167
RGI60-09.00607,09,09-01,Moscow Ice Cap (Hall Island),58.3244,80.1942,16.852,2006,Glacier,Marine-terminating,True,Glacier or ice cap,2.3126502498808508,1.6524360512239606,0.3887781280240477,0.0,COPDEM,elevation_band,30.0,2.804597255283034e-24,0,,,132.4401397705078,121.11894226074219,0.0,407.548095703125,407.548095703125,0.0,0.0,58.36669942292791,80.2156096609289,4958.0,16851999.999999996,139.90601159256826,390.54279085318774,21.954999089143833,0.07649979680958166,3398.9511899959657,5748.474324663848,6094.716977623006,1995,261.31386265566897,261.31386265566897,True,394.07075001818015
RGI60-09.00608,09,09-01,Moscow Ice Cap (Hall Island),57.8022,80.1846,81.675,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,16.09295484602629,14.474430618542483,4.452225613583835,0.0,COPDEM,elevation_band,90.0,2.804597255283034e-24,0,,,144.77081298828125,133.93055725097656,0.0,432.7200012207031,431.6588439941406,0.0,0.00022941041523285156,57.98976055469217,80.22061544418587,8220.0,81675000.00000001,152.90587925426354,412.0604579396303,16.667827159190594,0.04916504074364667,9936.131386861316,8670.91595582076,11972.93566510636,1995,204.98491557310524,204.98491557310518,True,394.16392255057536
RGI60-09.00609,09,09-01,Moscow Ice Cap (Hall Island),57.5047,80.151,3.346,2006,Glacier,Land-terminating,False,Glacier or ice cap,0.2535109946922631,0.1789377944032832,0.0044438512863911915,0.0,COPDEM,elevation_band,150.0,2.804597255283034e-24,0,,,197.2843017578125,210.0573272705078,0.0,388.2054748535156,388.2054748535156,0.0,0.0,57.434876357025786,80.14593709498219,2448.0,3346000.0000000005,201.8193677137048,365.32619610427514,22.009438017155492,0.14375932966225663,1366.8300653594772,810.250290201995,1122.1070364770226,1995,195.37184495892177,195.3718449589218,True,394.25888658591924
RGI60-09.00610,09,09-01,Moscow Ice Cap (Hall Island),58.2036,80.3181,252.081,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,60.66468577016399,68.1705146076259,10.490426232243525,0.0,COPDEM,elevation_band,30.0,2.804597255283034e-24,0,,,207.338623046875,217.1973876953125,0.0,425.025146484375,425.025146484375,0.0,0.0,58.620723462537214,80.33030914464337,12400.0,252080999.99999997,212.91234754965635,421.98194695878084,18.005087532734876,0.033174943260313366,20329.112903225803,11691.802100256673,19813.172093986537,1995,429.87061975535573,429.8706197553558,True,393.9114110636575
RGI60-09.00611,09,09-01,Moscow Ice Cap (Hall Island),58.2707,80.411,246.63,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,46.316531808266504,66.15185600269045,5.326552393818763,0.0,COPDEM,elevation_band,160.0,2.804597255283034e-24,0,,,193.9517364501953,199.7138671875,0.0,388.0110778808594,388.0110778808594,0.0,0.0,57.92961926860651,80.47399142242907,8800.0,246629999.9999999,195.03591617658688,361.8960705207253,23.33898362209279,0.0400798344450002,28026.136363636357,20318.575425926032,32119.876036645444,1995,101.79480940702585,101.79480940702587,True,393.7663794356249
RGI60-09.00612,09,09-01,(Pritchett Island),54.7104,80.4433,8.045,2006,Glacier,Marine-terminating,True,Glacier or ice cap,0.8529163825108239,0.5978293514315908,0.006008281580045831,0.0,COPDEM,elevation_band,90.0,2.804597255283034e-24,0,,,156.7873992919922,159.51901245117188,24.616607666015625,371.15142822265625,371.15142822265625,24.616607666015625,0.0,54.759609222758456,80.4524548506527,3500.0,8044999.999999999,158.0470787020327,341.3310421489099,33.89373489436579,0.09218087060289046,2298.571428571428,1067.0026615033144,2936.359222711701,1995,130.39041011438337,130.3904101143834,True,394.2184329643266
RGI60-09.00613,09,09-01,(Pritchett Island),54.693,80.4098,6.883,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.7531057790805595,0.482417829303074,0.08529969266122772,0.0,COPDEM,elevation_band,70.0,2.804597255283034e-24,0,,,155.8605194091797,150.6332550048828,0.0,405.0405578613281,405.0405578613281,0.0,0.0,54.77182946991281,80.40168407916306,3948.0,6882999.999999999,162.2745939767421,393.7522229865947,18.956371665186268,0.09591432551532944,1743.4143870314085,1574.027437902882,1777.1497391296757,1995,144.4587967181108,144.45879671811076,True,394.2800822112068
RGI60-09.00614,09,09-01,(Pritchett Island),54.7831,80.4241,2.792,2006,Glacier,Marine-terminating,True,Glacier or ice cap,0.18958003503900847,0.13951233619456374,1.6832485022549543e-05,0.0,COPDEM,elevation_band,90.0,2.804597255283034e-24,0,,,147.47254943847656,145.1709747314453,14.057718276977539,334.1499328613281,334.1499328613281,14.057718276977539,0.0,54.82021980772975,80.41163431983149,2046.0,2791999.9999999995,148.90151034460447,308.92616930030096,32.01299329277059,0.1435982182560648,1364.6138807429131,353.4841682394354,1370.155178454562,1995,125.32651346722815,125.32651346722817,True,394.2414762873818
RGI60-09.00615,09,09-01,(Pritchett Island),54.5771,80.3874,2.917,2006,Glacier,Marine-terminating,True,Glacier or ice cap,0.16376910370526793,0.1481721242341617,0.0016914873408213436,0.0,COPDEM,elevation_band,100.0,2.804597255283034e-24,0,,,137.79730224609375,125.01280975341797,0.0,301.37152099609375,301.37152099609375,0.0,0.0,54.616046896246964,80.38246660899593,1564.0,2917000.0000000005,140.31761161318894,280.2832425007696,20.61942228324249,0.1704875899619599,1865.0895140664966,985.6277559100691,1403.3119947324444,1995,107.64860819603862,107.64860819603858,True,394.3371158826412
RGI60-09.00616,09,09-01,(Pritchett Island),54.482,80.3898,1.159,2006,Glacier,Land-terminating,False,Glacier or ice cap,0.055646209744386874,0.04164795116173767,0.000798942383616247,0.0,COPDEM,elevation_band,110.0,2.804597255283034e-24,0,,,159.52310180664062,167.7572479248047,16.732053756713867,292.38189697265625,292.38189697265625,16.732053756713867,0.0,54.44089197419283,80.39100186637279,1400.0,1159000.0000000002,160.95264500431475,278.6597125506997,26.96192375558595,0.1830221302474838,827.857142857143,141.98569228696,328.3472735249049,1995,113.38483212745555,113.38483212745551,True,394.3474412544381
RGI60-09.00617,09,09-01,(Pritchett Island),54.642,80.3959,1.616,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.09213939277765826,0.06577877512144824,0.0004303033384672549,0.0,COPDEM,elevation_band,80.0,2.804597255283034e-24,0,,,194.72348022460938,181.81515502929688,0.0,401.6912841796875,401.6912841796875,0.0,0.0,54.658185053869246,80.38825115318672,1960.0,1615999.9999999995,199.5579039382078,392.369616433204,22.378915104461196,0.18993096561249714,824.4897959183672,450.39235550348013,575.0550013614301,1995,164.92870799727683,164.9287079972768,True,394.3122470503748
RGI60-09.00618,09,09-01,(Pritchett Island),54.5346,80.4022,2.828,2006,Glacier,Marine-terminating,True,Glacier or ice cap,0.1956112092846221,0.1419917458597247,0.006682010680042144,0.0,COPDEM,elevation_band,90.0,2.804597255283034e-24,0,,,222.24244689941406,245.23756408691406,0.0,409.2329406738281,409.2329406738281,0.0,0.0,54.47313678310606,80.40859027754031,2448.0,2827999.9999999995,227.31125312149123,396.4225730269319,12.4620179735048,0.15846587865866657,1155.2287581699345,938.6356583534423,1136.5869416603512,1995,165.12051514826547,165.12051514826544,True,394.31744569276174
RGI60-09.00619,09,09-01,(Pritchett Island),54.5457,80.414,2.805,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.2020001122533708,0.14040630397721135,0.00644724330414069,0.0,COPDEM,elevation_band,100.0,2.804597255283034e-24,0,,,203.6397247314453,212.80471801757812,0.0,410.2735290527344,409.5929870605469,0.0,0.004270186335403727,54.483567140664285,80.41730305961691,2640.0,2805000.0,208.07246097278647,398.04706514656255,19.252983250942297,0.14484606427228125,1062.5,813.7798411022627,1127.4752952916174,1995,142.16772940935633,142.16772940935633,True,394.2948516188362
RGI60-09.00620,09,09-01,(Pritchett Island),54.576,80.4329,2.66,2006,Ice cap,Land-terminating,False,Glacier or ice cap,0.21209968962512785,0.13052423827930534,0.00868544486477696,0.0,COPDEM,elevation_band,110.0,2.804597255283034e-24,0,,,189.35964965820312,201.05096435546875,13.913420677185059,375.400146484375,375.400146484375,13.913420677185059,0.0,54.51024978408681,80.42990743816134,2838.0,2660000.0,193.4851091189815,356.07218784171624,26.049197113416984,0.11741504575417705,937.2797744890767,164.9689491126735,364.9244628598519,1995,130.80876449046525,130.80876449046525,True,394.25676407792776
RGI60-09.00621,09,09-01,(Pritchett Island),54.6113,80.4485,4.541,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.3357907384389873,0.2723091485066854,0.001042198754837017,0.0,COPDEM,elevation_band,110.0,2.804597255283034e-24,0,,,214.85191345214844,214.54696655273438,0.0,439.4429931640625,424.16705322265625,0.0,0.02536997885835095,54.565513348747345,80.45588855411769,2560.0,4541000.0,221.87237808927839,420.6075416541011,29.894906442872042,0.1552996802618904,1773.828125,1346.8905681221768,1546.7178517900734,1995,147.69527499894036,147.69527499894045,True,394.2238149155134
RGI60-09.00622,09,09-01,(Bromwich Island),54.9656,80.4837,15.492,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,2.0154207043080423,1.4718946050398272,0.29945265749850736,0.0,COPDEM,elevation_band,50.0,2.804597255283034e-24,0,,,143.2970428466797,133.5242919921875,0.0,417.06781005859375,417.06781005859375,0.0,0.0,55.06118576663786,80.49773664517427,4680.0,15491999.999999998,148.00991774120862,388.4970405404707,21.58166693139541,0.08147517480148309,3310.25641025641,3644.8182289029887,4741.628610375535,1995,158.48995309764166,158.48995309764172,True,394.11027945260736
RGI60-09.00623,09,09-01,(Bromwich Island),54.901,80.4629,3.206,2006,Ice cap,Land-terminating,False,Glacier or ice cap,0.18552663260886038,0.16872473484791128,0.0008353384164369994,0.0,COPDEM,elevation_band,60.0,2.804597255283034e-24,0,,,266.8837890625,286.56707763671875,18.50849723815918,417.54974365234375,417.54974365234375,18.50849723815918,0.0,54.80976169851808,80.46496329523558,1820.0,3205999.9999999995,264.0318851948306,398.6198578519678,27.879588344103418,0.20474320317218375,1761.5384615384614,168.71130113824734,534.1213319047687,1995,291.4881181975782,291.4881181975784,True,394.1560738947876
RGI60-09.00624,09,09-01,(Bromwich Island),54.8129,80.4807,4.495,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.3420300122943911,0.2685234690163213,0.018259205920727363,0.0,COPDEM,elevation_band,70.0,2.804597255283034e-24,0,,,175.4021453857422,209.15579223632812,0.0,405.7936706542969,405.7936706542969,0.0,0.0,54.745346714100805,80.483321734595,2400.0,4495000.000000001,182.57501077421375,389.99192133183254,16.876711825570464,0.157686575593339,1872.9166666666674,1244.0047545939199,1778.0725525974347,1995,160.5130068922958,160.5130068922958,True,394.13741403754744
RGI60-09.00625,09,09-01,(Bromwich Island),54.8692,80.5101,8.069,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.8687029412978752,0.600282974412556,0.136386308109911,0.0,COPDEM,elevation_band,80.0,2.804597255283034e-24,0,,,130.69699096679688,135.5142059326172,0.0,376.67083740234375,376.67083740234375,0.0,0.0,54.89159409160381,80.52818055111796,3600.0,8069000.0,134.5589941107742,348.3986408678668,25.72627003189762,0.09396211305727908,2241.3888888888887,1436.6933302333846,1695.9058462430798,1995,122.17163753153164,122.17163753153163,True,394.0773803856684
RGI60-09.00626,09,09-01,(Nansen Island),54.2203,80.4923,17.147,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,2.242137776289305,1.6923400032253724,0.5553791389323132,0.0,COPDEM,elevation_band,80.0,2.804597255283034e-24,0,,,165.3177032470703,152.95401000976562,0.0,395.2531433105469,395.2531433105469,0.0,0.0,54.31252806241089,80.4948597764425,5712.0,17147000.0,174.04471531786865,389.86070763771653,18.250859333611945,0.06561637135403463,3001.925770308123,1845.3617843363331,1856.8324491955525,1995,135.81781755265575,135.81781755265573,True,394.2019428839908
RGI60-09.00627,09,09-01,(Nansen Island),54.2018,80.5241,12.77,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,1.5613432166144448,1.1284735930362086,0.2426653240024235,0.0,COPDEM,elevation_band,90.0,2.804597255283034e-24,0,,,138.53973388671875,116.64522552490234,0.0,332.7681884765625,327.40362548828125,0.0,0.013861386138613862,54.18127788766937,80.53599650982434,5040.0,12770000.0,154.92107945516406,330.5086138394352,23.402516535731724,0.06176466108600042,2533.7301587301586,2706.5621045585704,3888.540125152137,1995,118.8237206858213,118.82372068582134,True,394.1463093388703
RGI60-09.00628,09,09-01,(Nansen Island),54.3307,80.4458,3.539,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.23672114757047136,0.19328123443387743,0.002896008197061861,0.0,COPDEM,elevation_band,90.0,2.804597255283034e-24,0,,,153.5926513671875,124.11715698242188,8.270888328552246,387.39263916015625,384.0009460449219,8.270888328552246,0.013201320132013201,54.381795645477766,80.45097784037567,2232.0,3539000.000000001,151.39785845915122,370.9229217959866,25.919533862794772,0.15647738423834273,1585.573476702509,839.8722513631448,1725.3380812107039,1995,117.59051534355065,117.59051534355068,True,394.2701659470739
RGI60-09.00629,09,09-01,(Nansen Island),54.3875,80.4719,2.897,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.21317502176120542,0.14677703079270388,0.009941440907509369,0.0,COPDEM,elevation_band,110.0,2.804597255283034e-24,0,,,160.98843383789062,144.76011657714844,9.217680931091309,322.9139099121094,321.2042236328125,9.217680931091309,0.008775428799361787,54.44070695601668,80.47501735247543,2380.0,2897000.0000000005,162.31795878584597,310.6272632926954,31.819150965841473,0.11791857913539547,1217.2268907563025,415.39373181038536,936.7702745660694,1995,112.81098877981994,112.81098877981994,True,394.21470409922523
RGI60-09.00630,09,09-01,(Nansen Island),54.202,80.4563,20.323,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,2.6354457423993436,2.137775845107648,0.6647464513431411,0.0,COPDEM,elevation_band,80.0,2.804597255283034e-24,0,,,148.98248291015625,123.42204284667969,0.0,385.2021789550781,385.2021789550781,0.0,0.0,54.10418519558342,80.44828709312162,4818.0,20323000.000000004,156.2679937130136,363.3721408169094,16.576045304588842,0.07366589170521116,4218.140307181403,1830.0926281478912,2125.809909221013,1995,125.43845145334635,125.43845145334632,True,394.27025098376555
RGI60-09.00631,09,09-01,(Nansen Island),54.0229,80.4575,4.46,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.2839082286026129,0.26565276941918464,0.012389369582546841,0.0,COPDEM,elevation_band,60.0,2.804597255283034e-24,0,,,233.20069885253906,272.3185119628906,0.0,387.24884033203125,383.1734924316406,0.0,0.022629310344827586,53.93937906128534,80.4529616305733,1760.0,4460000.000000001,231.80999406678023,371.7219578733072,16.874971850932162,0.2015076340557866,2534.0909090909086,1412.9145731083254,1953.7971755218284,1995,211.77566873120293,211.77566873120296,True,394.29464762843935
RGI60-09.00632,09,09-01,(Nansen Island),53.9747,80.4806,8.375,2006,Glacier,Marine-terminating,True,Glacier or ice cap,1.0026264477335884,0.631804971085756,0.2410035699231287,0.0,COPDEM,elevation_band,50.0,2.804597255283034e-24,0,,,208.5981903076172,211.31005859375,0.0,393.6526794433594,393.6526794433594,0.0,0.0,53.89140742370814,80.48971292092116,4896.0,8375000.0,199.95056903095684,388.23521979342,7.375447217196523,0.07801158036899226,1710.5800653594772,358.1036965390233,561.2858155141845,1995,187.1505228093192,187.15052280931926,True,394.25921626642236
RGI60-09.00633,09,09-01,(Nansen Island),54.0065,80.5012,4.184,2006,Ice cap,Marine-terminating,True,Glacier or ice cap,0.39946415655585543,0.2433142089220732,0.007177512116748488,0.0,COPDEM,elevation_band,60.0,2.804597255283034e-24,0,,,230.03468322753906,251.1901397705078,0.0,396.9093933105469,396.7391357421875,0.0,0.0010893246187363835,53.9739211388718,80.51300403160259,3588.0,4183999.9999999995,235.9589374684434,392.38243280597356,20.409045949390716,0.10480489461505643,1166.1092530657745,1119.5584731121671,1435.5544017256966,1995,219.2640763781039,219.26407637810397,True,394.2164914566247
